No,Latitude,Longitude  
1,22.54933333,120.3
2,22.54833333,120.2633333
3,22.54133333,120.2228333
4,22.5,120
5,22.30833333,117.3333333
6,22.12833333,114.3383333
7,22.13333333,114.2433333
8,22.21333333,114.1716667
