No,Latitude,Longitude  
1,3.795,98.715
2,3.809283333,98.7265
3,3.839,98.73778333
4,3.857416667,98.74101667
5,3.9036,98.74636667
6,3.912,98.76383333
7,4.045,98.935
8,5.605,100.1666667
9,5.591666667,100.2
10,5.58295,100.2256167
11,5.51,100.3222167
12,5.489166667,100.3366667
13,5.42,100.3575
