No,Latitude,Longitude  
1,-7.176666667,112.6821667
2,-7.16,112.6746667
3,-7.128333333,112.6598333
4,-7.085,112.6566667
5,-7.035,112.6653333
6,-7.004333333,112.68
7,-7.004333333,112.68
8,-6.971666667,112.7073333
9,-6.887,112.7366667
10,-6.87,112.7478333
11,-6.858333333,112.75
12,-4.45,116.2
13,-2.841666667,117.1
14,-2.408333333,117.3
15,-2.258333333,117.45
16,1,119.0666667
17,5,119.6333333
18,6,119.85
19,11.85,120.4833333
20,12.65,120.3666667
21,13.88333333,119.95
22,16,119.55
23,22.53,120.2316667
24,22.54,120.2666667
25,22.54916667,120.2991667
26,22.553,120.3208333
