No,Latitude,Longitude  
1,22.55416667,120.3208333
2,22.5525,120.3166667
3,22.54916667,120.3
4,22.54666667,120.2616667
5,22.54333333,120.2166667
6,16,115.5
7,10.5,109.1
8,9.283333333,108
9,8.5,107
10,8.083333333,105.6666667
11,8.083333333,104.3333333
12,9.291666667,103.25
13,12.68333333,100.7333333
14,13,100.7333333
15,13.06666667,100.8283333
16,13.13333333,100.8533333
17,13.135,100.87
