No,Latitude,Longitude  
1,3.926666667,103.49
2,3.758333333,103.85
3,2.575,104.4166667
4,1.525,104.5666667
5,1.316666667,104.3333333
6,1.253333333,103.9773333
7,1.175,103.7966667
8,1.138333333,103.7366667
9,1.186666667,103.5583333
10,1.216666667,103.5583333
11,1.245,103.5383333
