No,Latitude,Longitude  
1,30.625,122.0516667
2,30.60666667,122.075
3,30.56166667,122.1733333
4,30.556,122.2133333
5,30.54,122.3333333
6,30.52166667,122.425
7,30.46666667,122.7483333
8,30.26,123.0666667
9,30,123.0666667
10,27.83333333,122.3
11,26.08333333,121
12,24.43333333,119.4166667
13,23.39166667,117.7666667
14,22.95,117.45
15,22.38333333,116.1333333
16,22.125,114.7166667
17,22.13333333,114.25
18,22.16,114.2166667
19,22.21083333,114.175
20,22.21833333,114.165
