No,Latitude,Longitude  
1,49.45666667,0.153333333
2,49.4625,0.113333333
3,49.4895,0.068333333
4,49.5225,-0.098333333
5,50.05,-2.433333333
6,49.95,-3
7,48.9,-5.766666667
8,43.29166667,-10.09166667
9,38.70333333,-10.10666667
10,36.79166667,-9.546666667
11,36.57166667,-9.291666667
12,35.9,-6.2
13,35.91666667,-5.6
14,36,-5.283333333
15,36.16666667,-3
16,36.58333333,0
17,36.82666667,2
18,37.16666667,4
19,37.22166667,6
20,37.3,-7
21,37.3,-8.5
22,37.55,-10
23,37.55,-10.25
24,37.4,-11.125
25,37.31666667,11.3
26,31.75,31.95
27,31.41666667,32.33333333
