No,Latitude,Longitude  
1,25.16133333,121.3880667
2,25.15166667,121.3645667
3,25.15166667,121.3485333
4,25.16333333,121.3291667
5,25.16833333,121.3383333
6,25.2625,121.2516667
7,28.5,122.5
8,29.5,122.4666667
9,29.7,122.4
10,29.75666667,122.3083333
11,29.77,122.2916667
12,29.81,122.2375
13,29.83333333,122.2166667
14,29.92666667,122.1633333
15,29.90833333,122.075
16,29.89333333,122.0358333
